track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
2qkmPUG7ARsRwhVICQVwQS,Mercy,Muse,"Help me, I've fallen on the inside I tried to change the game, I tried to infiltrate but now I'm losing Men in cloaks always seem to run the show Save me from the ghosts and shadows before they eat my soul Mercy Mercy Show me mercy, from the powers that be Show me mercy, can someone rescue me? Absent gods and silent tyranny We're going under, hypnotized by another puppeteer And tell me why the men in cloaks always have to bring me down Running from the ghosts and shadows the world just disavows Mercy Mercy Show me mercy, from the powers that be Show me mercy, can someone rescue me? Show me mercy Show me mercy, please Help me, I've fallen on the inside And all the men in cloaks trying to devour my soul Show me mercy from the powers that be Show me mercy from the gutless and mean Show me mercy from the killing machines Show me mercy, can someone rescue me?",60,2wart5Qjnvx1fd7LPdQxgJ,Drones,2015-06-04,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.482,0.926,7,-4.789,1,0.0549,0.00952,0,0.311,0.371,130.007,231973,en
0R194013qdfjeFiap76Nzs,Red Right Hand,Arctic Monkeys,"Take a little walk to the edge of town and go across the tracks Where the viaduct looms like a bird of doom as it shifts and cracks Where secrets lie in the border fires and the humming wires Well, you know you're never coming back Past the square, past the bridge, past the mills, past the stacks On a gathering storm comes a tall handsome man In a dusty black coat with a red right hand He'll wrap you in his arms and tell ya that you've been a good boy He'll rekindle all of those dreams it took you a lifetime to destroy He'll reach deep into the hole, heal your shrinking soul And there won't be a single thing that you can do He's a god, he's a man, he's a ghost, he's a guru They're whispering his name 'cross this disappearing land But hidden in his coat is a red right hand You don't have no money? He'll get you some If you haven't got no car, he'll get you one You've got no self-respect, you feel like an insect Well, don't you worry, buddy, 'cause here he comes Through the ghetto and the barrows And the Bowery and the slums A shadow is cast wherever he stands Stacks of green paper in his red right hand NA You'll see him in your nightmares, you'll see him in your dreams He'll appear out of nowhere, but he's not what he seems You'll see him in your head and on the TV screen Hey, buddy, I'm warning you to turn it off He's a ghost, he's a god, he's a man, he's a guru You're one microscopic cog in his catastrophic plan Designed and directed by his red right hand",52,2lkbr7OXJm6aZAkaeLEM44,Crying Lightning,2009-08-16,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.422,0.8190000000000001,2,-7.697999999999999,1,0.051,4.84e-4,0.0412,0.185,0.598,139.784,259813,en
1xBCv8m2xTSIijcgfi2HtF,Gunfight,Sick Puppies,"Here's a little story how the west was won The white man came and took out everyone The used dirty blankets and they used machine guns And they didn't think twice about what they've done Here's a little story 'bout Kevin Bacon He had a bunch of money but he got taken He got a bunch of lawyers and he tried to sue But Bernie looked at him and said, ""Hey, fuck you!"" Don't bring a knife to a gunfight You'll lose! Don't bring a knife to a gunfight You'll lose! Here's a little story 'bout the congressmen They bailed out all of their billionaire friends You can blame Bush or you can try and blame Obama, but You should have fucking learned from your daddy or your mama! Don't bring a knife to a gunfight You'll lose! Some fights just ain't fair Some fights just ain't fair No, some fights just ain't fair Don't bring a knife to a gunfight You'll lose! Here's a little story 'bout Tienanmen Square The people rose up and said ""Life ain't fair!"" Now they sweatin' in the shop making iPhones thin You stand in front of tanks, the tanks are going to win! Don't bring a knife to a gunfight You'll lose! Don't bring a knife to a gunfight You'll lose! Don't bring a knife to a gunfight You'll lose! Don't bring a knife Don't bring a knife You'll lose!",22,60lcJLjyglFOJN3ddg26mG,Connect,2013-01-01,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.488,0.815,0,-4.682,1,0.0432,7.99e-5,0.00139,0.0684,0.511,86.499,175693,en
5V3mdRI2yQxbSsJGDPc5lD,Chop Suey!,System Of A Down,"We're rolling ""Suicide"" Wake up (Wake up) Grab a brush and put a little makeup Hide your scars to fade away the shakeup (Hide the scars to fade away the) Why'd you leave the keys upon the table? Here you go, create another fable You wanted to! Grab a brush and put a little makeup You wanted to! Hide the scars to fade away the shakeup You wanted to! Why'd you leave the keys upon the table? You wanted to! I don't think you trust In my self-righteous suicide I cry when angels deserve to die Wake up (Wake up) Grab a brush and put a little makeup Hide the scars to fade away the (Hide the scars to fade away the shakeup) Why'd you leave the keys upon the table? Here you go, create another fable You wanted to! Grab a brush and put a little makeup You wanted to! Hide the scars to fade away the shakeup You wanted to! Why'd you leave the keys upon the table? You wanted to! I don't think you trust In my self-righteous suicide I cry when angels deserve to die In my self-righteous suicide I cry when angels deserve to die Father! (Father!) Father! (Father!) Father! (Father!) Father! (Father!) Father, into your hands I commend my spirit Father, into your hands Why have you forsaken me? In your eyes, forsaken me? In your thoughts, forsaken me? In your heart, forsaken me? Oh, trust in my self-righteous suicide I cry when angels deserve to die In my self-righteous suicide I cry when angels deserve to die",18,4DR0GWo7w2GJyQnFVa4jAB,Toxicity,2001-01-01,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.42,0.929,7,-3.899,0,0.121,3.53e-4,7.469999999999999e-4,0.122,0.3,127.204,210240,en
2MJrwP7dCWU3Eh3BKfum0O,Sing,Travis,"Baby, you've been going so crazy Lately, nothing seems to be going right Solo, why do you have to get so low You're so... You've been waiting in the sun too long But if you sing, sing, sing, sing, sing, sing For the love you bring won't mean a thing Unless you sing, sing, sing, sing Colder, crying over your shoulder Hold her, and tell her everything's gonna be fine Surely, you've been going too early Hurry, cause no one's gonna be stopped No,no,no,no But if you sing, sing, sing, sing, sing, sing For the love you bring won't mean a thing Unless you sing, sing, sing, sing Baby, there's something going on today But I say nothing, nothing, nothing Nothing, nothing, nothing, nothing So, na na na na But if you sing, sing, sing, sing, sing, sing For the love you bring won't mean a thing Unless you sing, sing, sing, sing Oh baby sing, sing, sing, sing, sing, sing For the love you bring won't mean a thing Unless you sing, sing, sing, sing",4,18NWKHHNIupWIvXxsG9vHh,Singles,2004-11-01,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.33,0.905,4,-5.047,1,0.0497,2.33e-4,8.14e-6,0.0712,0.259,163.142,228800,en
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,"In the days of my youth, I was told what it means to be a man And now I've reached that age, I've tried to do all those things the best I can No matter how I try, I find my way into the same old jam Good times, bad times, you know I've had my share When my woman left home with a brown eyed man Well, I still don't seem to care Sixteen, I fell in love with a girl as sweet as could be It only took a couple of days 'til she was rid of me She swore that she would be all mine and love me till the end But when I whispered in her ear, I lost another friend, oh Good times, bad times, you know I've had my share When my woman left home for a brown eyed man Well, I still don't seem to care NA Good times, bad times, you know I've had my share When my woman left home for a brown eyed man Well, I still don't seem to care I know what it means to be alone I sure do wish I was at home I don't care what the neighbours say I'm gonna love you each and every day You can feel the beat within my heart Realize, sweet babe, we ain't ever gonna part In the days of my youth, I was told what it means to be a man And now I've reached that age, I've tried to do all those things the best I can No matter how I try, I find my way into the same old jam Good times, bad times, you know I've had my share When my woman left home with a brown eyed man Well, I still don't seem to care Sixteen, I fell in love with a girl as sweet as could be It only took a couple of days 'til she was rid of me She swore that she would be all mine and love me till the end But when I whispered in her ear, I lost another friend, oh Good times, bad times, you know I've had my share When my woman left home for a brown eyed man Well, I still don't seem to care NA Good times, bad times, you know I've had my share When my woman left home for a brown eyed man Well, I still don't seem to care I know what it means to be alone I sure do wish I was at home I don't care what the neighbours say I'm gonna love you each and every day You can feel the beat within my heart Realize, sweet babe, we ain't ever gonna part",70,3ycjBixZf7S3WpC5WZhhUK,Led Zeppelin,1969-01-12,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.476,0.7170000000000001,9,-9.192,1,0.0949,0.0382,7.609999999999999e-5,0.0818,0.753,93.584,166267,en
3eDJXbkSGulxTuB2L7fP9B,Low Life,Crobot,"Turn off your television They're selling superstition Criminals and victims, slaves to the system Prisoners to the pain The whole world's addicted, tangled up and twisted Panic pumping through our veins Well, baby, they say I'm a low life 'Cause I sold my soul to the devil Gave up my life for the right price But I'll survive, I'm just a low life type I'm a low, I'm a low, I'm a low life I'm a low, I'm a low, I'm a low life type They'll drag you down into the dirt (I'm a low, I'm a low life type) They'll show you what it's like to hurt (I'm a low, I'm a low life type) Yeah, you're no better than me If I'm on the wrong side of heaven Then I know I won't be forgiven, ooh Pray I'm accepted, plagued and infested Preaching I'm the one to blame Never said I'm perfect, I guess that makes me worthless They tell me almost every day Well, baby, they say I'm a low life 'Cause I sold my soul to the devil Gave up my life for the right price But I'll survive, I'm just a low life type I'm a low, I'm a low, I'm a low life I'm a low, I'm a low, I'm a low life type They'll drag you down into the dirt (I'm a low, I'm a low life type) They'll show you what it's like to hurt (I'm a low, I'm a low life type) And they'll pull you 'til you come apart (I'm a low, I'm a low life type) To turn you into what you hate (I'm a low, I'm a low life type) Yeah, you're no better than me It's a shame that you think I'm a failure I can still see a man with his head held high But what can I do to make it right? You're still gonna think I'm a low life type I'm a low, I'm a low, I'm a low life I'm a low, I'm a low, I'm a low life type They'll drag you down into the dirt (I'm a low, I'm a low life type) They'll show you what it's like to hurt (I'm a low, I'm a low life type) And they'll pull you 'til you come apart (I'm a low, I'm a low life type) To turn you into what you hate (I'm a low, I'm a low life type) Yeah, you're no better than me",54,5bS8kLirDX380TztuopXkH,Motherbrain,2019-08-23,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.546,0.911,6,-4.801,1,0.062,8e-4,7.730000000000001e-5,0.131,0.757,76.008,216515,en
2c32F1jt47FbgVmJXwkDGq,Jackie And Wilson,Hozier,"So tired trying to see from behind the red in my eyes No better version of me I could pretend to be tonight Soul deep in this swill with the most familiar of swine For reasons wretched and divine She blows out of nowhere, a roman candle of the wild Laughing her way through my feeble disguise No other version of me I would rather be tonight And lord, she found me just in time 'Cause with my mid-youth crisis all said and done I need to be youthfully felt 'cause, God, I never felt young She's gonna save me, call me baby Run her hands through my hair She'll know me crazy, soothe me daily Better yet, she wouldn't care We'll steal a Lexus, be detectives Ride 'round picking up clues We'll name our children Jackie and Wilson Raise 'em on rhythm and blues Lord, it'd be great to find a place we could escape sometime Me and my Isis growing black irises in the sunshine Every version of me dead and buried in the yard outside We'd sit back and watch the world go by Happy to lie back, watch it burn and rust We tried the world; good God, it wasn't for us She's gonna save me, call me baby Run her hands through my hair She'll know me crazy, soothe me daily Better yet, she wouldn't care We'll steal a Lexus, be detectives Ride 'round picking up clues We'll name our children Jackie and Wilson Raise 'em on rhythm and blues NA Cut clean from the dream that night, let my mind reset Looking up from a cigarette, she's already left I start digging up the yard for what's left of me in our little vignette For whatever poor soul is coming next She's gonna save me, call me baby Run her hands through my hair She'll know me crazy, soothe me daily Better yet, she wouldn't care We'll steal a Lexus, be detectives Ride 'round picking up clues We'll name our children Jackie and Wilson Raise 'em on rhythm and blues",2,6bcl0ZcPJWJtyuRsOyhvfv,Hozier (Special Edition),2014-11-06,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.56,0.728,6,-4.132,1,0.0361,0.0622,2.14e-6,0.131,0.78,82.12200000000001,223120,en
2BqDbaNNOMdxKc6jfJ8O0e,Immortalized,Disturbed,"This is wartime, this is our time We won't be denied Feed the fire that is raging inside This is go time, this is show time We will fight ‘til their wills are broken This is game time, an insane time Let the madness fly Show them strength that just can't be defied Find the power to devour Let the beast inside now be woken In this world only the strong will survive Hear the roar and you will know you're alive Feel the energy build in your soul ‘cause it's time Oh, in the calm before the storm Another legend will be born Another battle will be won We will rise Oh, so heed the call of confrontation Today we feed on domination Secure a legacy that will never die Be immortalized Raw emotion, pure devotion They will testify And our memory will endure for all time Never hiding, no dividing Let them witness us move as one now Show no mercy, let the world see We're invincible Show them nothing is beyond our control Take it higher, our desire Will determine what we've become now Are you ready for the test of your life? See the fear bleeding right through their eyes Feel the energy build in your soul ‘cause it's time Oh, in the calm before the storm Another legend will be born Another battle will be won We will rise Oh, so heed the call of confrontation Today we feed on domination Secure a legacy that will never die Be immortalized Feel it, take no prisoners now Take it, there it is standing in front of us Hear it, our deliverance now Own it, give 'em an image of us that will Last for all time Oh, in the calm before the storm Another legend will be born Another battle will be won We will rise Oh, so heed the call of confrontation Today we feed on domination Secure a legacy that will never die Be immortalized",53,3qFQ4XNQ15alZrAaj5oGJK,Immortalized,2015-08-21,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.373,0.991,7,-2.101,1,0.214,1.57e-4,1.29e-6,0.162,0.316,197.973,257836,en
0i19MAZbyn8uTir7FprXId,Oh! Sweet Nuthin' - 2015 Remastered,The Velvet Underground,"Say a word for Jimmy Brown He ain't got nothing at all He knocked the shirt right of his back He ain't got nothing at all And say a word for Ginger Brown He walks with his head down to the ground Took the shoes right off his feet And threw the poor boy right out in the street And this is what he said: Oh, sweet nuthin' She ain't got nothing at all Oh, sweet nuthin' She ain't got nothing at all Say a word for Polly May She can't tell the night from the day They threw her out in the street Just like a cat she landed on her feet And say a word for Joana Love She ain't got nothing at all With every day she falls in love And every night she falls And when she does she says: Oh, sweet nuthin' You know She ain't got nothing at all Woe oh, sweet nuthin' She ain't got nothing at all Oh, let me hear you Oh, say a word, say a word for Jimmy Brown He ain't got nothing at all, not a thing And not a shirt, shirt on his back No, he ain't got nothing at all And say a word for Ginger He walks with his head to the ground He took the shoes, took the shoes from his feet, from his feet And threw the poor boy out into the street And then he said: Oh, sweet sweet nuthin' She ain't got, she ain't got, she ain't got nothing at all Sweet sweet sweet sweet nuthin' She ain't got Sweet sweet nothing Sweet nothing at all Sweet sweet nothing got nothing Oh, sweet nuthin' Oh, oh, sweet nuthin' at all Oh, let me hear you Oh, sweet nuthin' She ain't got nothing at all She ain't got nothing at all She ain't got nothing at all She ain't got nothing at all She ain't got nothing at all She ain't got nothing at all Sweet nuthin' She ain't got nothing at all Sweet sweet nuthin' She ain't got nothing at all",66,2ny1rPsLOoKNFZhMLubMrs,Loaded: Re-Loaded 45th Anniversary Edition,1970,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.399,0.467,5,-11.763,1,0.0284,0.303,0.0186,0.124,0.525,75.601,445187,en
